Rk,Gcar,Gtm,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,RE24,DFS(DK),DFS(FD),Entered,Exited,player
1,202,1,Mar 28,CLE,@,MIN,"L,0-2",GS-7,L(0-1),99,7.0,4,2,2,1,5.0,0,1,2.57,27,79,56,15,13,4,16,5,1,0,65,,,0,0,0,25,2,0,0,0,0,0,1.10,0.108,1.87,18.15,30.00,1b start tie,7b 3 out d2,Corey Kluber
2,203,5,Apr 3,CLE,,CHW,"L,3-8",GS-4,L(0-2),5,3.1,8,6,4,3,4.0,0,0,5.23,21,83,50,12,9,7,7,4,0,0,25,,,1,0,0,18,2,0,0,0,0,1,1.06,-0.340,-4.44,0.90,10.00,1t start tie,4t -2- 1 out d5,Corey Kluber
3,204,10,Apr 9,CLE,@,DET,"W,8-2",GS-6,W(1-2),5,6.0,7,2,1,1,8.0,0,0,3.86,27,96,59,14,14,5,13,6,2,0,59,,,0,0,0,26,2,0,0,0,0,1,1.30,0.166,1.38,26.70,51.00,1b start a 1,6b 3 out a4,Corey Kluber
4,205,15,Apr 14,CLE,@,KCR,"L,8-9",GS-3,,4,2.2,6,6,6,5,4.0,2,0,6.16,18,89,49,12,10,5,4,0,0,0,21,,,2,1,0,13,0,0,0,0,0,0,1.18,-0.468,-5.14,-4.60,2.00,1b start a 3,3b 123 2 out d3,Corey Kluber
5,206,19,Apr 20(1),CLE,,ATL,"W,8-4",GS-7,W(2-2),5,7.0,5,4,4,2,8.0,2,1,5.88,29,109,73,20,13,9,9,3,2,0,57,,,0,0,0,25,1,0,0,0,1,0,.87,0.087,0.02,22.95,45.00,1t start tie,7t 3 out a4,Corey Kluber
6,207,25,Apr 26,CLE,@,HOU,"W,6-3",GS-5,,5,5.0,6,3,3,3,6.0,0,0,5.81,25,98,58,12,10,6,10,4,2,0,46,,,0,0,0,21,3,0,0,0,0,0,1.20,-0.043,-0.15,11.85,24.00,1b start tie,5b 3 out tie,Corey Kluber
7,208,29,May 1,CLE,@,MIA,"L,2-4",GS-5,L(2-3),4,4.2,8,3,3,0,3.0,0,1,5.80,21,57,43,14,6,10,7,5,1,0,39,,,0,1,0,20,1,0,0,0,0,0,.88,-0.139,-0.75,5.10,14.00,1b start tie,5b 1-- 2 out d2,Corey Kluber
