Rk,Gcar,Gtm,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,RE24,DFS(DK),DFS(FD),Entered,Exited,player
23,123,114,Aug 4,LAD,,SDP,"W,11-10",GS-3,,5,2.2,5,5,5,1,4.0,1,0,4.37,14,61,39,11,10,3,6,5,1,0,31,,,0,0,0,13,1,0,0,0,0,0,1.05,-0.390,-3.71,0.40,5.00,1t start tie,3t 1-- 2 out d2,Kenta Maeda
24,124,119,Aug 10,LAD,,ARI,"W,4-0",GS-7,W(8-8),5,7.0,3,0,0,0,6.0,0,0,4.12,23,93,63,17,14,9,8,4,0,0,77,,,1,1,0,23,0,0,0,0,0,0,.75,0.309,3.56,29.95,51.00,1t start tie,7t 3 out a4,Kenta Maeda
25,125,124,Aug 16,LAD,@,ATL,"W,8-3",GS-5,,5,4.2,5,3,3,4,9.0,0,0,4.18,23,87,54,12,14,3,7,6,0,0,47,,,1,0,0,19,1,0,0,0,0,0,1.09,-0.095,-0.69,17.10,32.00,1b start tie,5b 12- 2 out d1,Kenta Maeda
26,126,129,Aug 22,LAD,,TOR,"W,3-2",GS-6,,5,6.0,4,2,2,1,9.0,1,0,4.13,23,85,57,15,17,6,7,3,1,0,64,,,0,0,0,22,0,0,0,0,0,0,.84,0.061,1.05,24.50,39.00,1t start tie,6t 3 out d2,Kenta Maeda
27,127,135,Aug 28,LAD,@,SDP,"W,6-4",GS-5,,5,5.0,2,2,2,3,3.0,0,0,4.11,20,79,47,9,4,7,7,1,1,0,55,,,0,0,0,15,1,0,0,0,1,0,1.22,0.102,0.51,10.25,18.00,1b start tie,5b 3 out a1,Kenta Maeda
28,128,140,Sep 2,LAD,,COL,"W,16-9",6-GF,S(1),4,4.0,4,3,3,0,5.0,2,0,4.18,16,58,41,8,12,4,7,3,1,0,,0,0,0,0,0,16,2,0,0,0,0,0,.09,0.036,-0.97,10.60,18.00,6t --- 0 out a4,9t end a 7,Kenta Maeda
29,129,145,Sep 8,LAD,,SFG,"W,5-0",3-6,W(9-8),5,4.0,1,0,0,0,6.0,0,0,4.07,13,49,36,5,12,3,4,2,1,0,,0,0,0,0,0,13,0,0,0,0,0,0,.65,0.197,2.03,24.40,42.00,3t --- 0 out tie,6t 3 out a5,Kenta Maeda
30,130,148,Sep 12,LAD,@,BAL,"W,4-2",6-6,H(2),3,1.0,0,0,0,1,0.0,0,0,4.04,4,15,8,2,2,1,2,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.38,0.078,0.55,1.65,3.00,6b --- 0 out a2,6b 3 out a2,Kenta Maeda
31,131,151,Sep 15,LAD,@,NYM,"W,3-2",9-GF,S(2),2,0.2,0,0,0,1,1.0,0,0,4.02,3,12,7,1,3,0,1,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,2.60,0.109,0.26,2.90,5.00,9b --- 1 out a1,9b end a 1,Kenta Maeda
32,132,152,Sep 17,LAD,,TBR,"W,7-5",7-8,W(10-8),1,1.0,3,3,3,0,1.0,1,0,4.18,6,20,12,4,3,2,3,1,0,0,,0,0,0,0,0,6,1,0,0,0,0,0,.42,-0.037,-2.49,0.45,9.00,7t --- 2 out tie,8t --- 2 out a2,Kenta Maeda
33,133,154,Sep 20,LAD,,COL,"W,12-5",7-7,,2,1.0,0,0,0,1,1.0,0,0,4.15,3,13,5,2,2,1,0,0,0,0,,0,0,0,0,0,2,0,0,0,1,0,0,.57,0.029,0.51,3.65,6.00,7t --- 0 out a4,7t 3 out a4,Kenta Maeda
34,134,155,Sep 21,LAD,,COL,"L,2-4",9-9,,0,0.2,0,0,0,0,1.0,0,0,4.13,2,10,7,3,1,0,1,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,.27,0.014,0.40,3.50,5.00,9t --- 0 out d2,9t --- 2 out d2,Kenta Maeda
35,135,157,Sep 24,LAD,@,SDP,"W,6-3",6-7,H(3),2,1.1,0,0,0,1,1.0,0,0,4.09,5,22,14,2,5,3,0,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,1.47,0.113,0.74,4.40,7.00,6b --- 0 out a2,7b --- 1 out a2,Kenta Maeda
36,136,159,Sep 26,LAD,@,SDP,"W,1-0",9-GF,S(3),1,1.0,0,0,0,0,2.0,0,0,4.07,3,13,8,4,2,0,1,0,1,0,,1,0,1,0,0,3,0,0,0,0,0,0,5.01,0.335,0.89,6.25,9.00,9b 1-- 0 out a1,9b end a 1,Kenta Maeda
37,137,161,Sep 28,LAD,@,SFG,"W,2-0",8-8,H(4),1,1.0,1,0,0,0,2.0,0,0,4.04,4,16,10,2,3,0,2,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,1.67,0.088,0.50,5.65,9.00,8b --- 0 out a2,8b 3 out a2,Kenta Maeda
