Rk,Gcar,Gtm,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,RE24,DFS(DK),DFS(FD),Entered,Exited,player
1,4,29,Apr 26,SEA,,TEX,"W,5-4",2-4,,99,3.0,2,2,2,4,3.0,1,0,6.00,14,75,39,12,7,4,3,0,1,0,,0,0,1,1,1,10,0,0,0,0,0,0,.97,-0.021,-0.46,5.15,12.00,2t --- 0 out tie,4t 3 out a1,Justus Sheffield
2,5,129,Aug 23,SEA,,TOR,"W,7-4",GS-4,,99,4.0,7,3,3,3,3.0,0,0,6.43,22,86,51,11,8,9,7,4,1,0,36,,,1,0,0,19,2,0,0,0,0,0,1.39,-0.113,-0.95,3.00,12.00,1t start tie,4t 3 out tie,Justus Sheffield
3,6,134,Aug 28,SEA,,NYY,"L,3-7",GS-5,L(0-1),4,4.1,6,5,5,0,5.0,2,0,7.94,19,92,62,19,10,9,5,1,0,0,36,,,1,0,0,19,1,0,0,0,0,0,.79,-0.283,-1.97,6.15,13.00,1t start tie,5t 1-- 1 out d2,Justus Sheffield
4,7,139,Sep 2,SEA,@,CHC,"L,1-5",GS-5,,4,5.0,5,0,0,2,7.0,0,2,5.51,24,91,54,12,20,8,5,4,0,0,62,,,0,0,0,20,2,0,0,0,0,0,1.31,0.297,2.70,19.85,36.00,1b start tie,5b 3 out a1,Justus Sheffield
5,8,145,Sep 10,SEA,,CIN,"W,4-3",GS-6,,7,6.0,7,1,1,3,4.0,0,0,4.43,24,91,53,18,8,11,6,5,0,0,55,,,0,0,0,21,2,1,0,4,0,0,1.06,0.221,2.08,13.50,27.00,1t start tie,6t 3 out tie,Justus Sheffield
6,9,150,Sep 15,SEA,,CHW,"W,11-10",GS-5,,4,4.1,7,6,6,1,8.0,1,0,5.74,21,82,56,16,13,5,7,4,1,0,32,,,0,0,0,20,0,0,0,0,0,0,.99,-0.138,-2.36,8.95,19.00,1t start tie,5t 12- 1 out a1,Justus Sheffield
7,10,155,Sep 21,SEA,@,BAL,"W,7-6",GS-5,,5,4.1,5,4,4,1,5.0,0,1,6.10,21,60,40,9,11,8,5,2,0,0,41,,,0,1,0,17,3,0,0,0,0,1,1.03,-0.331,-2.89,7.55,16.00,1b start tie,5b 123 1 out d1,Justus Sheffield
8,11,160,Sep 27,SEA,,OAK,"W,4-3",GS-5,,5,5.0,5,1,1,4,2.0,1,0,5.50,23,96,60,11,11,6,11,5,2,0,51,,,0,0,0,19,0,0,0,1,0,0,1.43,0.188,1.57,7.85,18.00,1t start tie,5t 3 out a1,Justus Sheffield
