Rk,Gcar,Gtm,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,RE24,DFS(DK),DFS(FD),Entered,Exited,player
1.0,82.0,137.0,Sep 1,OAK,@,NYY,"L,4-5",GS-5,,99.0,5.0,1,0,0,3,5,0,0,0.0,18,82,43,11,7,4.0,6.0,1,3,0,67,,,0,0,0,15,0,0,0,1,0,0,1.29,0.289,2.71,18.85,30.0,1b start tie,5b 3 out tie,Sean Manaea
2.0,83.0,143.0,Sep 8,OAK,,DET,"W,3-1",GS-7,W(1-0),6.0,7.0,2,1,1,2,10,1,0,0.75,25,96,64,14,20,2.0,11.0,4,3,0,77,,,0,0,0,23,1,0,0,0,0,0,0.94,0.34,2.67,35.35,60.0,1t start tie,7t 3 out a2,Sean Manaea
3.0,84.0,150.0,Sep 15,OAK,@,TEX,"W,6-1",GS-6,W(2-0),6.0,6.0,3,0,0,1,6,0,1,0.5,22,95,64,19,10,6.0,8.0,3,1,0,71,,,0,0,0,20,0,0,0,1,0,0,0.84,0.28600000000000003,3.68,26.5,48.0,1b start tie,6b 3 out a5,Sean Manaea
4.0,85.0,155.0,Sep 21,OAK,,TEX,"W,12-3",GS-6,W(3-0),5.0,5.2,6,2,2,1,4,2,1,1.14,24,89,62,19,6,8.0,10.0,3,2,0,52,,,0,0,0,22,1,0,0,1,0,0,0.27,0.077,0.91,15.95,35.0,1t start tie,6t 1-- 2 out a9,Sean Manaea
5.0,86.0,159.0,Sep 26,OAK,@,SEA,"W,3-1",GS-6,W(4-0),4.0,6.0,4,1,1,0,5,0,0,1.21,20,82,54,12,10,10.0,5.0,5,0,0,65,,,0,1,0,20,1,0,0,1,0,0,1.06,0.245,2.08,23.1,42.0,1b start a 1,6b 3 out a2,Sean Manaea
