Rk,Gcar,Gtm,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,RE24,DFS(DK),DFS(FD),Entered,Exited,player
1,1,124,Aug 17,SFG,@,ARI,"W,11-6",GS-5,W(1-0),99,5.0,5,2,1,1,7.0,0,0,1.80,21,93,54,19,10,7,6,4,1,0,57,,,0,0,0,20,1,0,0,1,0,1,.81,0.030,0.67,23.65,45.00,1b start tie,5b 3 out a4,Logan Webb
2,2,130,Aug 25,SFG,@,OAK,"W,5-4",GS-5,,7,4.2,6,4,4,2,2.0,2,1,4.66,22,67,43,14,3,9,8,4,1,0,36,,,0,0,0,19,2,0,0,1,0,0,.86,-0.256,-2.17,1.10,8.00,1b start tie,5b 123 2 out d1,Logan Webb
3,3,135,Aug 31,SFG,,SDP,"L,1-4",GS-6,,5,5.2,7,1,1,1,7.0,0,0,3.52,24,91,58,17,11,9,7,6,0,0,57,,,0,1,1,23,1,0,0,0,0,0,1.15,0.147,1.66,19.95,35.00,1t start tie,6t -2- 2 out tie,Logan Webb
4,4,140,Sep 5,SFG,@,STL,"L,0-10",GS-3,L(1-1),4,2.2,8,8,7,2,2.0,1,0,6.50,18,67,41,7,5,6,8,6,0,0,12,,,1,0,0,16,1,0,0,0,0,0,.73,-0.337,-5.96,-10.00,-7.00,1b start tie,3b 1-3 2 out d7,Logan Webb
5,5,146,Sep 11,SFG,,PIT,"L,3-6",GS-5,L(1-2),5,4.2,7,4,4,1,4.0,0,0,6.75,22,81,52,14,7,6,11,7,1,0,37,,,1,0,0,20,2,0,0,0,1,0,.76,-0.191,-1.95,5.70,14.00,1t start tie,5t 12- 2 out d4,Logan Webb
6,6,151,Sep 17,SFG,@,BOS,"W,7-6",GS-6,,5,5.0,3,3,3,4,3.0,1,0,6.51,22,97,56,22,6,9,6,5,0,0,48,,,0,0,0,18,0,1,0,0,0,0,1.09,-0.001,-0.02,7.05,15.00,1b start a 1,6b --3 0 out a3,Logan Webb
7,7,156,Sep 22,SFG,@,ATL,"W,4-1",GS-6,W(2-2),4,6.0,2,1,1,2,7.0,0,0,5.61,22,90,57,14,13,6,7,2,1,0,69,,,0,0,0,20,0,1,0,0,0,0,1.02,0.273,2.34,27.10,48.00,1b start tie,6b 3 out a2,Logan Webb
8,8,161,Sep 28,SFG,,LAD,"L,0-2",GS-6,L(2-3),5,6.0,6,2,2,1,5.0,1,0,5.22,23,90,57,16,6,7,10,5,0,0,56,,,0,0,0,22,2,0,0,1,0,0,.97,0.041,0.98,15.30,27.00,1t start tie,6t 3 out d2,Logan Webb
