Rk,Gcar,Gtm,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,RE24,DFS(DK),DFS(FD),Entered,Exited,player
1,69,3,Mar 30,COL,@,MIA,"L,3-7",GS-5,L(0-1),99,5.0,9,5,5,0,3.0,0,0,9.00,24,85,62,13,9,9,12,8,0,0,32,,,0,0,0,23,4,0,0,0,1,0,1.00,-0.324,-2.52,1.85,9.00,1b start tie,5b 3 out d3,Tyler Anderson
2,70,8,Apr 5,COL,,LAD,"L,6-10",GS-5,L(0-2),5,4.0,9,6,6,3,2.0,2,0,11.00,23,82,49,13,5,6,12,7,1,0,19,,,0,0,0,19,1,0,0,1,0,0,.98,-0.292,-3.91,-6.20,0.00,1t start tie,5t 1-- 0 out d5,Tyler Anderson
3,71,23,Apr 22,COL,,WSN,"W,7-5",GS-4,,16,3.0,4,5,5,3,4.0,1,0,12.00,16,81,52,15,6,4,5,3,1,0,32,,,2,0,0,12,0,0,0,0,0,0,1.16,-0.294,-3.13,0.55,6.00,1t start tie,4t --- 0 out d3,Tyler Anderson
4,72,28,Apr 28,COL,@,ATL,"L,7-8",GS-5,,5,4.2,4,5,5,4,9.0,3,0,11.34,23,99,56,12,15,5,5,0,0,0,41,,,0,0,0,18,0,1,0,0,1,1,.94,-0.331,-3.03,13.70,26.00,1b start tie,5b 123 2 out tie,Tyler Anderson
5,73,33,May 3,COL,,ARI,"L,9-10",GS-5,L(0-3),4,4.0,7,6,6,1,5.0,2,0,11.76,20,81,60,12,10,6,8,3,1,0,28,,,0,0,0,19,3,0,0,0,0,0,.78,-0.324,-2.91,2.20,9.00,1t start tie,5t 1-- 0 out d1,Tyler Anderson
