Rk,Gcar,Gtm,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,RE24,DFS(DK),DFS(FD),Entered,Exited,player
20,275,91,Jul 13,SFG,@,MIL,"L,4-5",GS-5,,6,5.0,7,1,0,1,6.0,0,0,3.86,22,103,66,15,12,7,8,4,1,0,56,,,4,0,0,21,4,0,0,0,0,1,1.42,0.156,1.67,18.45,33.00,1b start a 1,5b 3 out tie,Madison Bumgarner
21,276,97,Jul 18,SFG,,NYM,"W,3-2",GS-9,,4,9.0,5,1,1,1,6.0,0,0,3.65,31,94,64,14,15,12,12,6,1,0,78,,,0,0,0,30,2,0,1,2,0,0,1.21,0.559,3.47,26.65,42.00,1t start tie,9t 3 out tie,Madison Bumgarner
22,277,102,Jul 23,SFG,,CHC,"W,5-4",GS-7,,4,7.0,6,3,3,1,7.0,0,1,3.66,28,102,67,15,14,10,9,6,0,0,59,,,2,0,0,26,2,0,0,1,0,0,1.03,0.070,0.48,18.95,33.00,1t start tie,7t 3 out a1,Madison Bumgarner
23,278,106,Jul 28,SFG,@,SDP,"W,7-6",GS-7,W(6-7),4,7.0,4,4,4,2,6.0,1,1,3.74,27,86,61,14,8,5,13,1,1,0,57,,,0,0,0,23,0,0,0,1,1,0,1.28,0.022,-0.49,19.55,39.00,1b start tie,7b 3 out a1,Madison Bumgarner
24,279,111,Aug 3,SFG,@,COL,"W,6-5",GS-5,,5,5.0,8,5,5,1,2.0,2,0,3.92,24,91,57,14,5,2,19,5,3,0,32,,,0,0,0,23,2,0,0,0,0,0,1.05,-0.223,-1.88,-0.15,6.00,1b start a 4,5b 3 out d1,Madison Bumgarner
25,280,116,Aug 8,SFG,,PHI,"W,5-0",GS-7,W(7-7),4,7.0,1,0,0,1,3.0,0,0,3.74,22,85,56,20,5,8,10,2,1,0,77,,,0,0,0,21,0,0,0,1,0,0,.70,0.321,3.48,24.55,42.00,1t start tie,7t 3 out a4,Madison Bumgarner
26,281,120,Aug 13,SFG,,OAK,"W,3-2",GS-7,W(8-7),4,7.0,2,1,1,0,9.0,1,0,3.63,22,100,67,25,12,7,6,1,3,0,78,,,0,0,0,22,0,0,0,1,0,0,.83,0.274,2.48,34.55,57.00,1t start tie,7t 3 out a1,Madison Bumgarner
27,282,125,Aug 18,SFG,@,ARI,"L,1-6",GS-6,L(8-8),4,6.0,6,4,4,2,9.0,1,0,3.72,26,104,68,16,13,5,10,6,2,0,51,,,1,0,0,24,1,1,0,0,0,0,.51,-0.158,-0.79,18.70,33.00,1b start tie,6b 3 out d3,Madison Bumgarner
28,283,129,Aug 24,SFG,@,OAK,"W,10-5",GS-5,,5,5.0,4,2,2,1,5.0,1,1,3.71,21,97,64,18,6,3,11,3,1,0,55,,,0,0,0,19,1,0,0,0,0,0,.86,0.017,0.62,13.65,24.00,1b start tie,5b 3 out d1,Madison Bumgarner
29,284,134,Aug 30,SFG,,SDP,"W,8-3",GS-7,W(9-8),5,7.0,4,1,1,2,9.0,1,0,3.62,24,103,70,18,15,5,8,5,0,0,72,,,1,0,0,22,0,0,0,2,0,0,.96,0.307,2.48,32.15,57.00,1t start tie,7t 3 out a2,Madison Bumgarner
30,285,139,Sep 4,SFG,@,STL,"W,9-8",GS-6,,4,5.0,9,6,6,1,2.0,1,0,3.81,25,96,66,15,4,6,16,7,2,0,26,,,1,0,0,24,3,2,0,0,0,0,1.26,-0.393,-3.33,-2.75,3.00,1b start tie,6b --3 0 out a2,Madison Bumgarner
31,286,144,Sep 9,SFG,,PIT,"L,4-6",GS-7,,4,7.0,6,2,2,2,5.0,1,0,3.77,29,99,65,20,9,8,14,6,2,0,60,,,0,0,0,27,3,0,0,0,0,0,1.46,0.172,1.48,16.95,30.00,1t start tie,7t 3 out a2,Madison Bumgarner
32,287,149,Sep 14,SFG,,MIA,"L,2-4",GS-7,,4,7.0,4,2,2,0,3.0,1,1,3.73,24,81,58,15,9,9,11,4,3,0,64,,,0,1,0,23,0,0,0,1,0,0,1.00,0.068,1.48,14.75,24.00,1t start tie,7t 3 out d2,Madison Bumgarner
33,288,153,Sep 19,SFG,@,BOS,"L,4-5",GS-5,L(9-9),4,5.0,9,5,5,2,7.0,0,0,3.86,27,102,65,14,16,4,14,3,1,0,34,,,0,0,0,25,3,0,0,0,0,1,.75,-0.273,-2.10,8.65,21.00,1b start a 1,5b 3 out d4,Madison Bumgarner
34,289,157,Sep 24,SFG,,COL,"L,5-8",GS-7,,4,7.0,6,4,4,2,9.0,3,1,3.90,28,106,71,17,22,6,10,4,1,0,56,,,0,0,0,25,0,0,0,2,0,0,1.08,-0.047,-0.52,20.35,36.00,1t start tie,7t 3 out tie,Madison Bumgarner
