Rk,Gcar,Gtm,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,RE24,DFS(DK),DFS(FD),Entered,Exited,player
1.0,293.0,145.0,Sep 10,SFG,,PIT,"W,5-4",GS-5,W(1-0),99.0,5.0,1,0,0,1,4,0,0,0.0,17,69,43,11,4,8.0,4.0,1,0,0,68,,,0,0,0,15,0,0,0,0,0,0,0.72,0.226,2.48,22.05,39.0,1t start tie,5t 3 out a3,Johnny Cueto
2.0,294.0,150.0,Sep 15,SFG,,MIA,"W,2-1",GS-5,,4.0,5.0,3,0,0,2,2,0,0,0.0,19,71,46,9,7,7.0,8.0,3,1,0,61,,,1,0,0,16,0,0,0,1,0,0,1.34,0.285,2.48,12.25,21.0,1t start tie,5t 3 out a1,Johnny Cueto
3.0,295.0,155.0,Sep 21,SFG,@,ATL,"L,1-8",GS-4,L(1-1),5.0,4.0,2,4,4,5,5,0,0,2.57,19,78,39,13,8,6.0,3.0,1,1,0,42,,,0,0,0,14,2,0,0,0,0,0,0.75,-0.207,-1.78,6.8,15.0,1b start tie,4b 3 out d4,Johnny Cueto
4.0,296.0,160.0,Sep 27,SFG,,LAD,"L,2-9",GS-2,L(1-2),5.0,2.0,5,5,5,1,2,3,0,5.06,12,47,30,12,2,4.0,5.0,2,0,0,27,,,0,0,0,11,1,1,0,0,0,0,0.69,-0.332,-4.01,-5.1,-3.0,1t start tie,2t 3 out d5,Johnny Cueto
