Rk,Gcar,Gtm,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,RE24,DFS(DK),DFS(FD),Entered,Exited,player
20,226,95,Jul 18,WSN,@,ATL,"W,13-4",GS-6,W(12-4),5,5.1,8,3,3,2,7.0,0,0,3.52,25,106,65,18,14,5,11,8,1,0,45,,,1,0,0,23,1,1,0,0,0,0,.51,0.022,-0.24,18.00,40.00,1b start tie,6b 1-- 1 out a7,Stephen Strasburg
21,227,99,Jul 23,WSN,,COL,"W,11-1",GS-6,W(13-4),4,6.0,3,0,0,2,8.0,0,0,3.37,23,107,64,19,12,6,7,3,1,0,72,,,1,0,0,21,2,0,0,0,0,0,1.06,0.351,3.37,30.50,54.00,1t start tie,6t 3 out a2,Stephen Strasburg
22,228,105,Jul 28,WSN,,LAD,"W,11-4",GS-7,W(14-4),4,7.0,2,1,1,0,9.0,0,2,3.26,25,100,67,20,12,6,8,2,1,0,78,,,0,0,0,23,2,0,0,0,0,0,.89,0.233,2.93,33.35,57.00,1t start tie,7t 3 out a6,Stephen Strasburg
23,229,110,Aug 3,WSN,@,ARI,"L,7-18",GS-5,L(14-5),5,4.2,9,9,9,2,7.0,3,0,3.72,25,98,60,20,11,6,10,4,0,0,15,,,0,0,0,23,1,1,0,1,0,0,.74,-0.507,-5.57,-0.10,8.00,1b start a 2,5b 1-- 2 out d4,Stephen Strasburg
24,230,115,Aug 9,WSN,@,NYM,"L,6-7",GS-7,,5,7.0,4,3,3,2,6.0,2,0,3.72,27,97,62,13,10,7,12,5,2,0,61,,,1,0,0,25,0,0,0,0,0,0,1.12,0.077,0.41,18.15,30.00,1b start tie,7b 3 out a2,Stephen Strasburg
25,231,120,Aug 14,WSN,,CIN,"W,17-7",GS-6,W(15-5),4,5.2,7,4,4,3,4.0,1,0,3.82,28,110,75,15,12,8,13,7,1,0,40,,,0,0,0,25,1,0,1,0,0,0,1.07,0.169,-0.88,10.75,29.00,1t start tie,6t 1-- 2 out a7,Stephen Strasburg
26,232,125,Aug 20,WSN,@,PIT,"L,1-4",GS-7,,5,7.0,4,0,0,1,6.0,0,0,3.65,25,94,60,18,15,11,7,4,0,0,74,,,0,0,0,24,0,0,0,1,0,0,1.29,0.487,3.56,24.75,39.00,1b start tie,7b 3 out a1,Stephen Strasburg
27,233,130,Aug 25,WSN,@,CHC,"W,7-5",GS-6,,4,6.0,5,2,2,1,10.0,1,1,3.63,24,113,74,16,20,7,5,1,2,0,63,,,0,0,0,22,0,0,0,1,0,0,1.34,0.052,1.24,25.30,42.00,1b start tie,6b 3 out tie,Stephen Strasburg
28,234,134,Aug 31,WSN,,MIA,"W,7-0",GS-8,W(16-5),5,8.0,2,0,0,0,14.0,0,0,3.47,25,107,81,21,21,7,4,3,0,0,92,,,0,0,0,25,0,0,0,1,0,0,.44,0.223,4.49,48.80,78.00,1t start tie,8t 3 out a6,Stephen Strasburg
29,235,139,Sep 5,WSN,@,ATL,"L,2-4",GS-6,L(16-6),4,6.0,4,3,3,4,7.0,1,0,3.50,25,115,71,23,17,7,7,4,1,0,55,,,2,0,0,21,1,0,0,1,0,0,.67,-0.053,0.34,16.70,30.00,1b start tie,6b 3 out d3,Stephen Strasburg
30,236,144,Sep 11,WSN,@,MIN,"W,6-2",GS-6,W(17-6),5,6.0,4,2,2,2,7.0,1,0,3.49,24,104,66,11,14,8,7,2,1,0,61,,,0,0,0,22,1,0,0,0,0,0,.91,0.203,1.32,23.90,45.00,1b start a 2,6b 3 out a3,Stephen Strasburg
31,237,149,Sep 16,WSN,@,STL,"L,2-4",GS-5,,4,5.0,3,2,2,4,6.0,1,0,3.49,22,99,67,24,6,7,5,3,1,0,55,,,3,0,0,18,0,0,0,0,0,0,.93,0.020,0.59,15.05,27.00,1b start tie,5b 3 out d1,Stephen Strasburg
32,238,153,Sep 21,WSN,@,MIA,"W,10-4",GS-7,,4,7.0,3,0,0,3,6.0,0,1,3.37,28,109,68,24,9,13,5,3,0,0,74,,,0,0,0,24,1,0,0,0,0,0,1.35,0.448,3.48,23.55,39.00,1b start tie,7b 3 out a2,Stephen Strasburg
33,239,159,Sep 26,WSN,,PHI,"W,6-3",GS-6,W(18-6),4,6.0,4,1,1,0,10.0,1,0,3.32,20,92,61,16,7,5,5,3,0,0,70,,,0,0,0,20,1,0,0,2,0,0,.88,0.232,2.37,33.10,57.00,1t start tie,6t 3 out a4,Stephen Strasburg
